project,id,commit,cache_type,processes,cache_hit,status,size,commits,median_elapsed_time,label
bazelbuild_rules_rust,4,b3cd5962ea0be91187b975b5518b7a28262755e2,external,98,0,success,1033.0,1111.0,99.958,short build duration
bazelbuild_rules_rust,5,9e9853d636d18b67edd0455c72823dfd67816a69,external,98,0,success,36.0,1111.0,67.789,short build duration
bazelbuild_rules_rust,6,e13fd3badef88961f3c0b9f343e01ef94c9ac36e,external,98,0,success,16.0,1111.0,66.677,short build duration
bazelbuild_rules_rust,7,a85e24e20ee1d7fcae3dd7d181ccae2ba1763462,external,98,0,success,37.0,1111.0,63.976,short build duration
bazelbuild_rules_rust,8,6996cd55030bf0e0b1cbcf8637a10d77437fa0db,external,98,0,success,143.0,1111.0,67.286,short build duration
bazelbuild_rules_rust,9,1a5d07cd2c6f06e59e514ad2a9b4fcfdb63dcd21,external,98,0,success,19.0,1111.0,64.657,short build duration
bazelbuild_rules_rust,10,206f71c958211d9a32bd9764a5fd65949c125cd9,external,98,0,success,13.0,1111.0,66.772,short build duration
bazelbuild_rules_rust,11,c1a9fd86fe921db5a20988c63d522f063180c934,external,98,0,success,438.0,1111.0,67.871,short build duration
bazelbuild_rules_rust,12,b3314b45efd1e37ebefbc1255cc54805ca6fc087,external,98,0,success,2.0,1111.0,72.887,short build duration
bazelbuild_rules_rust,13,fd10963eacb059190eab6d6159a070f8fb3a224d,external,98,0,success,60.0,1111.0,97.491,short build duration
bazelbuild_rules_rust,14,9d6741f4068a94fdb685b22ee7782722ec352f6f,external,98,0,success,8675.0,1111.0,94.939,short build duration
bazelbuild_rules_rust,15,9e349940582b640832eaf6241db20d53467e0b3b,external,98,0,success,41.0,1111.0,66.886,short build duration
bazelbuild_rules_rust,16,529f45900d93cd8ca97069cb27e0a89506da8a09,external,98,0,success,66.0,1111.0,67.319,short build duration
bazelbuild_rules_rust,17,e3bcdbad19ad48f6d37c69bd2c1bf639a37b249b,external,98,0,success,13.0,1111.0,59.691,short build duration
bazelbuild_rules_rust,18,7a47449dfdf2f18947b70f72f80e2c11a162c31a,external,98,0,success,1041.0,1111.0,73.784,short build duration
bazelbuild_rules_rust,19,6571cde64cbd72542ea012fe91d678031eb15fbf,external,98,0,success,242.0,1111.0,75.689,short build duration
bazelbuild_rules_rust,20,44aec0a793492ec9ffbef1c7ea7697043fd38750,external,98,0,success,2.0,1111.0,63.548,short build duration
bazelbuild_rules_rust,21,1074ecbab293f31e12db085e76192d10aeeaf485,external,98,0,success,2.0,1111.0,58.876,short build duration
bazelbuild_rules_rust,22,eaf51386596523af4d9d5b1b5d2dcc6fe39a8465,external,98,0,success,367.0,1111.0,67.677,short build duration
bazelbuild_rules_rust,23,e4bd39f959deecff159a8a394c26a002937d247c,external,98,0,success,0.0,1111.0,82.588,short build duration
bazelbuild_rules_rust,24,dab425760656c449d3a0f73c490be92c240b6ef2,external,98,0,success,523.0,1111.0,103.026,short build duration
bazelbuild_rules_rust,25,4663ff6a3d0c2abb79cf98dca269503364be921b,external,98,0,success,82.0,1111.0,88.002,short build duration
bazelbuild_rules_rust,26,c56e7660d24b01c0e42f5da0143d196c31b316f4,external,98,0,success,17278.0,1111.0,74.098,short build duration
bazelbuild_rules_rust,27,07af5678e3d8cce3b2579167a4437d3444d45e90,external,98,0,success,10.0,1111.0,65.524,short build duration
bazelbuild_rules_rust,28,0339cd18a4993c3f59f60248d77dcb08cfdb3139,external,98,0,success,1552.0,1111.0,66.64,short build duration
bazelbuild_rules_rust,29,d787525049e4cbaadabb2f531fe86c871a6cf505,external,98,0,success,2.0,1111.0,66.699,short build duration
bazelbuild_rules_rust,30,c6ad23abadf2c26f354db515ad2378f1bf21d414,external,98,0,success,297.0,1111.0,65.962,short build duration
bazelbuild_rules_rust,31,f0e12c707ff85e05313d648a5be079d37e15edfc,external,98,0,success,3.0,1111.0,66.979,short build duration
bazelbuild_rules_rust,32,a86313282f2874319b48d3d2efd9a44f9ba46249,external,98,0,success,22194.0,1111.0,87.059,short build duration
bazelbuild_rules_rust,33,fa304ae48c1dbb62eb55830e4c2c0a4021378504,external,98,0,success,72.0,1111.0,64.292,short build duration
bazelbuild_rules_rust,34,7677c617ea6a3bd7d6705fc30949ae1d61d458c0,external,98,0,success,32.0,1111.0,100.794,short build duration
bazelbuild_rules_rust,35,24b9dea4fe063f4d6381c49a900aa2a34e6809f8,external,98,0,success,2.0,1111.0,100.901,short build duration
bazelbuild_rules_rust,36,c869a17c7dd15cba61dbd33edab0e5048d30bc93,external,98,0,success,19.0,1111.0,75.855,short build duration
bazelbuild_rules_rust,37,caffb0a084c9f8bbd3e5c18cf24d15d04f0560e8,external,98,0,success,2.0,1111.0,70.155,short build duration
bazelbuild_rules_rust,38,0a57da0490ede81d2c4e7825d6085b0ea8dda932,external,98,0,success,86319.0,1111.0,69.636,short build duration
bazelbuild_rules_rust,39,99aaf08302f961513ab338d84b975cf10d385fb2,external,98,0,success,3333.0,1111.0,68.185,short build duration
bazelbuild_rules_rust,40,80f0eb488ab9cabc4920ac446478cbf2feedc3f3,external,98,0,success,473.0,1111.0,66.911,short build duration
bazelbuild_rules_rust,41,a2a1109dc8d9611bd8ea24148abaa7fbdb81d732,external,98,0,success,25.0,1111.0,62.632,short build duration
bazelbuild_rules_rust,42,0f25cb46213c3431fe8d363e8a9cfc719f50af67,external,98,0,success,125.0,1111.0,68.481,short build duration
bazelbuild_rules_rust,43,285dcbbb9d93fcc09388f4ffd3c59740e73886ef,external,98,0,success,81.0,1111.0,69.926,short build duration
bazelbuild_rules_rust,44,66b1bf1655cc61147ba800daeb3b51f8e547195b,external,98,0,success,169.0,1111.0,74.959,short build duration
bazelbuild_rules_rust,45,937e63399b111a6d7ee53b187e4d113300b089e9,external,98,0,success,48.0,1111.0,99.132,short build duration
bazelbuild_rules_rust,46,f1b19c394f3edffa041b88be1bc371950476d1d2,external,98,0,success,4.0,1111.0,101.608,short build duration
bazelbuild_rules_rust,47,4aaa6de306f83ce366ab989f8413e29436ab0838,external,98,0,success,40.0,1111.0,88.184,short build duration
bazelbuild_rules_rust,48,af8ef62ebd9f4932299de7c384ee203889e2981c,external,98,0,success,2.0,1111.0,68.855,short build duration
bazelbuild_rules_rust,49,94cbe4c2c4d0181a56a256d44c3ed5b9af2aca04,external,98,0,success,257.0,1111.0,66.296,short build duration
bazelbuild_rules_rust,50,56e7604879ac74cb8c3d65cbb5d41611f7424977,external,98,0,success,36.0,1111.0,68.26,short build duration
bazelbuild_rules_rust,51,c1632b5b5c6d94b81badb2cbed0985cf1d2dbc49,external,98,0,success,8.0,1111.0,64.753,short build duration
bazelbuild_rules_rust,52,f5813fa08e1144b94a28eaef81d339c3797687f7,external,98,0,success,93.0,1111.0,64.66,short build duration
bazelbuild_rules_rust,53,23c20a93f271e55556a7d352f8c7c1cba53dc233,external,98,0,success,2.0,1111.0,76.163,short build duration
bazelbuild_rules_rust,54,73a06f1305b9a034d21f85ca9f6f699ee8e429ba,external,98,0,success,1042.0,1111.0,158.878,short build duration
bazelbuild_rules_rust,55,7073146f831f1a94dfdf7f7f6d046ae01c1c9f55,external,98,0,success,26.0,1111.0,98.808,short build duration
bazelbuild_rules_rust,56,affe947aced1dfeab96787ff64338d6fc38cddbe,external,98,0,success,6.0,1111.0,86.94,short build duration
bazelbuild_rules_rust,57,eb6413e83f4c7a5e8893685ae635871838045d33,external,98,0,success,32.0,1111.0,73.329,short build duration
bazelbuild_rules_rust,58,5a1a7577d032aaaf38842487d487031e9cb43d02,external,98,0,success,273.0,1111.0,70.962,short build duration
bazelbuild_rules_rust,59,3e2ee941ae5be2f7587e9383a7552242ff7e55d2,external,98,0,success,3113.0,1111.0,149.828,short build duration
bazelbuild_rules_rust,60,0a14bfbb0fa737ba9c36c5b66f312f94f4e15735,external,98,0,success,78.0,1111.0,98.981,short build duration
bazelbuild_rules_rust,61,93b230bb820c2b8ccc5ede79d7cd358ca165b6aa,external,98,0,success,102.0,1111.0,95.511,short build duration
bazelbuild_rules_rust,62,e6ed5bf90a29e1b872e301a7f830ebc8c1ebe4e1,external,98,0,success,2.0,1111.0,124.367,short build duration
bazelbuild_rules_rust,63,367f90ef05173bec3729bfade950d00ed3d0596c,external,98,0,success,3274.0,1111.0,258.29,short build duration
bazelbuild_rules_rust,64,e80582e7516a47c3fb80592f8f24bf38cdf04ee3,external,98,0,success,59.0,1111.0,157.333,short build duration
bazelbuild_rules_rust,65,1b6365131d0845de77fdc71ca35468a6d17620e0,external,98,0,success,26.0,1111.0,95.934,short build duration
bazelbuild_rules_rust,66,8e848414da27257ae6813abc46eeafeed62fb030,external,98,0,success,6562.0,1111.0,99.992,short build duration
bazelbuild_rules_rust,67,11f8c98755f8952bbd337d1913627e75fe876bfd,external,98,0,success,26.0,1111.0,106.284,short build duration
bazelbuild_rules_rust,68,23f99bb63406ba5f3a5828aab8e9f70427fc7e3c,external,98,0,success,391.0,1111.0,148.265,short build duration
bazelbuild_rules_rust,69,8f27ec7c5e9f328ce54d24a195c34d44fc191a30,external,98,0,success,302.0,1111.0,154.738,short build duration
bazelbuild_rules_rust,70,bc43f4841b88cca9f9ba3520393d6f22d20508e1,external,98,0,success,11876.0,1111.0,111.47,short build duration
bazelbuild_rules_rust,71,a6b0a7f398ac5edb90fe59e78c1d45cc252067d7,external,98,0,success,206.0,1111.0,97.969,short build duration
bazelbuild_rules_rust,72,47644346be4e688083b8e5eb0281c4fc1e13c09a,external,98,0,success,2.0,1111.0,95.266,short build duration
bazelbuild_rules_rust,73,a54b8e14b5fe5772422b3223252999e41512712f,external,98,0,success,161.0,1111.0,103.618,short build duration
bazelbuild_rules_rust,74,92ea74adeca4bc05b2a3726124ebde7e4aea08c9,external,98,0,success,5.0,1111.0,146.111,short build duration
bazelbuild_rules_rust,75,9314b1b0c0fb3ffd87b4911e59cb8ea31cbf99be,external,98,0,success,2.0,1111.0,111.661,short build duration
bazelbuild_rules_rust,76,c55ec0cfb73fbc98564207564f7f5eedbb1016d3,external,98,0,success,15.0,1111.0,97.302,short build duration
bazelbuild_rules_rust,77,ca750fa83d75a2408be93519e9c4d1a2b8b2a087,external,98,0,success,127.0,1111.0,97.56,short build duration
bazelbuild_rules_rust,78,36f8251f9728e4a3899552c01829d112ad578fbf,external,98,0,success,19680.0,1111.0,100.547,short build duration
bazelbuild_rules_rust,79,2ded0c2f50ce493c3d56e6ffc6a205276d1f1e43,external,98,0,success,4.0,1111.0,101.577,short build duration
bazelbuild_rules_rust,80,4f4e2b17b86e71543409600d35d5072a67af1566,external,98,0,success,15.0,1111.0,119.237,short build duration
bazelbuild_rules_rust,81,9442aed8ca9e07e024f9daaf06030c968623c9c1,external,98,0,success,31.0,1111.0,186.164,short build duration
bazelbuild_rules_rust,82,a6f29fd07fb8fd848bb94e558418bbfe8f421e0a,external,98,0,success,18668.0,1111.0,166.251,short build duration
bazelbuild_rules_rust,83,6118c81f2b04abe96e3aee0e4ea6b4048d0fefa7,external,98,0,success,2.0,1111.0,113.214,short build duration
bazelbuild_rules_rust,84,7f751cdddfedeeb74eeb335a63921ece0c36a8f3,external,98,0,success,620.0,1111.0,98.632,short build duration
bazelbuild_rules_rust,85,cd126be1fc163d9a7c67bacc38deb7c3f57e0298,external,98,0,success,32.0,1111.0,100.698,short build duration
bazelbuild_rules_rust,86,1281cc05125b2cea060902e342eeb723902b5f98,external,98,0,success,5.0,1111.0,157.335,short build duration
bazelbuild_rules_rust,87,c080d7bfa12b53e011e7065a8f242d90311fab81,external,98,0,success,2124.0,1111.0,111.297,short build duration
bazelbuild_rules_rust,88,6a7872ae3efb4044f646187e72a6e92981b8df05,external,98,0,success,165.0,1111.0,97.775,short build duration
bazelbuild_rules_rust,89,db5b2fd655ddb0350bfaebdf062fd5ef15a7f182,external,98,0,success,6.0,1111.0,98.305,short build duration
bazelbuild_rules_rust,90,bf9ddeb7c83a9fe8a7d87c76134cdd8e16131b62,external,98,0,success,2.0,1111.0,97.325,short build duration
bazelbuild_rules_rust,91,478213bb114b6c2649f1c2533589ac3962d3bf28,external,98,0,success,10.0,1111.0,99.724,short build duration
bazelbuild_rules_rust,92,4e8041e1c0ee78d02b3b0fe6a2e27f6be0bc7103,external,98,0,success,5.0,1111.0,118.276,short build duration
bazelbuild_rules_rust,93,e2baacaee2fc4a43ea6e9a0f478282623016ae34,external,98,0,success,914.0,1111.0,207.422,short build duration
bazelbuild_rules_rust,94,7324ce5914c8457f01f4ce575079e6c0f4e8615a,external,98,0,success,163.0,1111.0,147.829,short build duration
bazelbuild_rules_rust,95,b8648295d836ef0e767fc531686ed02952001595,external,98,0,success,48.0,1111.0,87.066,short build duration
bazelbuild_rules_rust,96,77495a74460f3a1b8847436552d3b2b9979df4a9,external,98,0,success,5358.0,1111.0,98.825,short build duration
bazelbuild_rules_rust,97,ce6b5a5965f82abf812e21957577ff081009860b,external,98,0,success,8094.0,1111.0,104.714,short build duration
bazelbuild_rules_rust,98,b327b2542281234e15ae786db47c98496dec1598,external,98,0,success,4045.0,1111.0,139.435,short build duration
bazelbuild_rules_rust,99,05a3c4470e292de4123193630a02649f323e44ef,external,98,0,success,17754.0,1111.0,220.991,short build duration
bazeltools_bazel-deps,6,b8d38f47320858ed5ac35d2e668be74a664443e5,local,321,0,success,6.0,265.0,3277.581,long build duration
bazeltools_bazel-deps,7,96b8b93455685430db740d27b975b2627c771127,local,321,0,success,74.0,265.0,128.659,long build duration
bazeltools_bazel-deps,8,e589b9ac4b0c8ca312d735a6cb51ff62780529a9,local,325,0,success,6096.0,265.0,330.571,long build duration
bazeltools_bazel-deps,9,894110523e9f5932c537f20164703dfccd568f3f,local,329,0,success,664.0,265.0,263.135,long build duration
bazeltools_bazel-deps,10,5944ed6ca3a2a2bf195eb4c8b7f7908d51c0ea7e,local,329,0,success,8.0,265.0,69.06,long build duration
bazeltools_bazel-deps,11,af6bf5203d01815285ea3ce45217749f20c41573,local,329,0,success,9.0,265.0,112.53,long build duration
bazeltools_bazel-deps,12,13bb855fd1935cdca36feed43cdd880b89b37fba,local,329,0,success,1577.0,265.0,250.786,long build duration
bazeltools_bazel-deps,13,bb91cda9912cc16f26bbc7a3cc7f946206f5e148,local,329,0,success,52.0,265.0,113.575,long build duration
bazeltools_bazel-deps,14,494ed24e202e767c47fa8d624626edc4e39905b9,local,329,0,success,82.0,265.0,139.301,long build duration
bazeltools_bazel-deps,15,aa3940946d4d98993e6922c78c1dae5b0062e6b9,local,329,0,success,843.0,265.0,224.517,long build duration
bazeltools_bazel-deps,16,996835d35526968be257225b940c428d06efe027,local,329,0,success,567.0,265.0,265.362,long build duration
bazeltools_bazel-deps,17,2a3f5a239a2b3d401e81f3078c8f1f105c0fb2f1,local,329,0,success,156.0,265.0,243.285,long build duration
bazeltools_bazel-deps,18,87c88eeeabdffbabcc8857d386ffe9f67edc666d,local,329,0,success,170.0,265.0,145.406,long build duration
bazeltools_bazel-deps,19,83ac7acc7679fb0fc8c69352887f6416cf941f5b,local,329,0,success,255.0,265.0,405.216,long build duration
bazeltools_bazel-deps,20,b08696370307af4ab7955faf827421e2113eda7d,local,329,0,success,31.0,265.0,80.618,long build duration
bazeltools_bazel-deps,21,ee39157078f4288c6218498b5cb940d2021e4c48,local,329,0,success,6.0,265.0,68.14,long build duration
bazeltools_bazel-deps,22,a4aa3188c5a5bf2ea062728b913d1d0e8632ccc3,local,329,0,success,2.0,265.0,68.569,long build duration
bazeltools_bazel-deps,23,e0b422d8b46de54075087737c925210f69be50ed,local,329,0,success,367.0,265.0,303.997,long build duration
bazeltools_bazel-deps,24,b344a04bad40de3ed27c13c1e67d6d570192647c,local,329,0,success,27.0,265.0,130.309,long build duration
bazeltools_bazel-deps,25,b9535a49a54d76c8194e4556e84d6ea40b4a9d49,local,329,0,success,75.0,265.0,95.367,long build duration
bazeltools_bazel-deps,26,62271f713745f823be8422deae86adbfebb63099,local,329,0,success,411.0,265.0,119.969,long build duration
bazeltools_bazel-deps,27,350e5deab3827ef09800bd91968700c63abe6cf1,local,329,0,success,6.0,265.0,74.177,long build duration
bazeltools_bazel-deps,28,ae679243aa0dc6982eb2c37042fa83613a19c5d9,local,329,0,success,2.0,265.0,73.559,long build duration
bazeltools_bazel-deps,29,8c4f9ff69d20da5860227dac8c08d3be543ee998,local,329,0,success,42.0,265.0,88.918,long build duration
bazeltools_bazel-deps,30,b5c72316251af563b07516d835b981737836bc5c,local,329,0,success,289.0,265.0,281.064,long build duration
bazeltools_bazel-deps,5,e819c4daaf4ed854c4688870c83fd11e86ab1f10,external,287,0,success,36.0,265.0,623.378,long build duration
bazeltools_bazel-deps,6,b8d38f47320858ed5ac35d2e668be74a664443e5,external,321,0,success,6.0,265.0,644.951,long build duration
bazeltools_bazel-deps,7,96b8b93455685430db740d27b975b2627c771127,external,321,0,success,74.0,265.0,648.935,long build duration
bazeltools_bazel-deps,8,e589b9ac4b0c8ca312d735a6cb51ff62780529a9,external,325,0,success,6096.0,265.0,659.94,long build duration
bazeltools_bazel-deps,9,894110523e9f5932c537f20164703dfccd568f3f,external,329,0,success,664.0,265.0,637.344,long build duration
bazeltools_bazel-deps,10,5944ed6ca3a2a2bf195eb4c8b7f7908d51c0ea7e,external,329,0,success,8.0,265.0,625.438,long build duration
bazeltools_bazel-deps,11,af6bf5203d01815285ea3ce45217749f20c41573,external,329,0,success,9.0,265.0,678.26,long build duration
bazeltools_bazel-deps,12,13bb855fd1935cdca36feed43cdd880b89b37fba,external,329,0,success,1577.0,265.0,679.367,long build duration
bazeltools_bazel-deps,13,bb91cda9912cc16f26bbc7a3cc7f946206f5e148,external,329,0,success,52.0,265.0,685.035,long build duration
bazeltools_bazel-deps,14,494ed24e202e767c47fa8d624626edc4e39905b9,external,329,0,success,82.0,265.0,675.093,long build duration
bazeltools_bazel-deps,15,aa3940946d4d98993e6922c78c1dae5b0062e6b9,external,329,0,success,843.0,265.0,682.885,long build duration
bazeltools_bazel-deps,16,996835d35526968be257225b940c428d06efe027,external,329,0,success,567.0,265.0,675.009,long build duration
bazeltools_bazel-deps,17,2a3f5a239a2b3d401e81f3078c8f1f105c0fb2f1,external,329,0,success,156.0,265.0,685.959,long build duration
bazeltools_bazel-deps,18,87c88eeeabdffbabcc8857d386ffe9f67edc666d,external,329,0,success,170.0,265.0,676.965,long build duration
bazeltools_bazel-deps,19,83ac7acc7679fb0fc8c69352887f6416cf941f5b,external,329,0,success,255.0,265.0,638.9,long build duration
bazeltools_bazel-deps,20,b08696370307af4ab7955faf827421e2113eda7d,external,329,0,success,31.0,265.0,589.619,long build duration
bazeltools_bazel-deps,21,ee39157078f4288c6218498b5cb940d2021e4c48,external,329,0,success,6.0,265.0,654.066,long build duration
bazeltools_bazel-deps,22,a4aa3188c5a5bf2ea062728b913d1d0e8632ccc3,external,329,0,success,2.0,265.0,660.352,long build duration
bazeltools_bazel-deps,23,e0b422d8b46de54075087737c925210f69be50ed,external,329,0,success,367.0,265.0,642.702,long build duration
bazeltools_bazel-deps,24,b344a04bad40de3ed27c13c1e67d6d570192647c,external,329,0,success,27.0,265.0,658.262,long build duration
bazeltools_bazel-deps,25,b9535a49a54d76c8194e4556e84d6ea40b4a9d49,external,329,0,success,75.0,265.0,645.961,long build duration
bazeltools_bazel-deps,26,62271f713745f823be8422deae86adbfebb63099,external,329,0,success,411.0,265.0,670.324,long build duration
bazeltools_bazel-deps,27,350e5deab3827ef09800bd91968700c63abe6cf1,external,329,0,success,6.0,265.0,611.15,long build duration
bazeltools_bazel-deps,28,ae679243aa0dc6982eb2c37042fa83613a19c5d9,external,329,0,success,2.0,265.0,653.448,long build duration
bazeltools_bazel-deps,29,8c4f9ff69d20da5860227dac8c08d3be543ee998,external,329,0,success,42.0,265.0,655.738,long build duration
bazeltools_bazel-deps,30,b5c72316251af563b07516d835b981737836bc5c,external,329,0,success,289.0,265.0,667.672,long build duration
google_closure-templates,0,af72d2c7ac7372d88afa3f8980c9075e461f9d5d,local,1441,0,success,17.0,5142.0,1405.262,long build duration
google_closure-templates,1,e27985986fd340246836d30e51f87a04ddc06559,local,1441,717,success,340.0,5142.0,169.516,long build duration
google_closure-templates,2,41cb13fe8233b88363c81460c41aa561581f9426,local,1441,615,success,172.0,5142.0,237.076,long build duration
google_closure-templates,3,3501a03fb7906279431bb982904edd1a9eb1883d,local,1441,715,success,32.0,5142.0,155.02,long build duration
google_closure-templates,4,d1bb9789fcf82b80212150b9a7e0439a74da30cc,local,1441,717,success,20.0,5142.0,143.853,long build duration
google_closure-templates,5,f86d3b5f9a92e04157f554290f8848f561acb7c6,local,1441,714,success,13.0,5142.0,145.981,long build duration
google_closure-templates,6,85b7ca12406ae76c82c843c9f4ca0212a4e72595,local,1441,715,success,21.0,5142.0,125.303,long build duration
google_closure-templates,7,0cacfebaa6badc60bca4a4387ecfcc2cb9c8d21e,local,1441,717,success,28.0,5142.0,114.257,long build duration
google_closure-templates,8,ead3e89c97b0e0e0e90ea96d68b6719aaae259c7,local,1441,715,success,12.0,5142.0,130.528,long build duration
google_closure-templates,9,b3e9cfcefa50863f9c68999e797fbaae53a7a57e,local,1441,653,success,201.0,5142.0,254.667,long build duration
google_closure-templates,10,d72c6190bfec75b5201d6eedfe67a3fd4be4c152,local,1441,717,success,28.0,5142.0,134.037,long build duration
google_closure-templates,11,259b8168ae727a6500c6c60c5ac50af07c191865,local,1441,715,success,3.0,5142.0,142.281,long build duration
google_closure-templates,12,4519b1bea274d5e5e4b76722ad75f84a7f24b7ab,local,1441,717,success,2.0,5142.0,115.906,long build duration
google_closure-templates,13,4cdbcb5b8068b6aa7456cf5eda145e7c263defba,local,1441,715,success,5.0,5142.0,149.097,long build duration
google_closure-templates,14,c7c02482d43fdf8f4b452f445447bc2539316f4b,local,1441,691,success,44.0,5142.0,180.07,long build duration
google_closure-templates,15,64e83dfad5deebd4bcc6ba5a1fc8256d93099bd5,local,1441,553,success,11.0,5142.0,278.445,long build duration
google_closure-templates,16,6325204fc3b6fbd15c7fdfe5680c50d79e2cb7b8,local,1441,711,success,6.0,5142.0,131.984,long build duration
google_closure-templates,17,71232019f56c09c218089c3e45a0006373bb02c6,local,1441,614,success,111.0,5142.0,300.517,long build duration
google_closure-templates,18,614ec673612bb614d77ecb2f65ad8d6e997ffcf4,local,1441,715,success,3.0,5142.0,143.829,long build duration
google_closure-templates,19,c04b3e4f45986389ec19531722c264f09cb60a7e,local,1441,512,success,227.0,5142.0,367.462,long build duration
google_closure-templates,20,271ce95b71e0db92d0ed992534474d14bedba2d1,local,1441,715,success,2.0,5142.0,135.287,long build duration
google_closure-templates,21,9f15bcc3fb5d4a9dd2f5ea6941c1d128f612cacd,local,1441,522,success,347.0,5142.0,310.277,long build duration
google_closure-templates,22,21a996b712905ab96c890053b6178e85c0fecf71,local,1441,715,success,2.0,5142.0,132.939,long build duration
google_closure-templates,23,39bc7c84e6cde1fd7b4cad9b8e9322a0965075fc,local,1441,549,success,239.0,5142.0,343.476,long build duration
google_closure-templates,24,f317a7b60750d34a83a624b5cf5084dc20d08119,local,1441,652,success,177.0,5142.0,200.797,long build duration
google_closure-templates,25,e7edace9df8586f7b71e0c7b8d2b3149c669eb49,local,1441,715,success,2.0,5142.0,140.232,long build duration
google_closure-templates,26,bf2fab615eb16cebf1da9e88d9ba49eb555958f7,local,1441,637,success,73.0,5142.0,254.945,long build duration
google_closure-templates,27,aa3d7573c170fc518d71509897b83241cddf6d8c,local,1441,668,success,23.0,5142.0,185.702,long build duration
google_closure-templates,28,bf11c30db9828112e842c456c48ef329124ca41e,local,1441,715,success,2.0,5142.0,129.746,long build duration
google_closure-templates,29,9565ccf98e5c34973e4678cc85db490a46125093,local,1441,716,success,2.0,5142.0,139.27,long build duration
google_closure-templates,30,9d12242baff20a75f71ccdb2e12022ead6a68add,local,1441,625,success,1052.0,5142.0,231.974,long build duration
google_closure-templates,31,69cd35b3f97f0d119af60d0d7c64f3ab66fd01cd,local,1441,633,success,98.0,5142.0,205.821,long build duration
google_closure-templates,32,32115530f0161c2e61ea80adfd0c1ac9ee4f7717,local,1441,717,success,28.0,5142.0,115.287,long build duration
google_closure-templates,33,b36c8b57e7158e7ccda4aec325078aea59d3a3c7,local,1441,717,success,382.0,5142.0,132.023,long build duration
google_closure-templates,34,e22d738e39dbe1188651f6323b30c4a60e9ee35c,local,1441,633,success,186.0,5142.0,228.144,long build duration
google_closure-templates,35,31e4c00dc4fc9578560cd3eba8233d0ff22fc37a,local,1441,633,success,1088.0,5142.0,198.433,long build duration
google_closure-templates,36,1b84f670331c7bc18c46651a1b28d41900f10e42,local,1441,715,success,118.0,5142.0,131.897,long build duration
google_closure-templates,37,d941f81c2cb1afe8aac16a02f7d348f2f0e4802e,local,1441,717,success,118.0,5142.0,155.009,long build duration
google_closure-templates,38,9746e8d022626534baa33c174a7f6db0282e9ceb,local,1441,633,success,1109.0,5142.0,211.875,long build duration
google_closure-templates,39,344a9f8acf732f31b2e7bc71f93e7b4bd48d48c7,local,1441,716,success,2.0,5142.0,127.977,long build duration
google_closure-templates,40,0d73c1dda7736e425dcf8b83a97ac987f6df8e88,local,1441,697,success,4.0,5142.0,138.517,long build duration
google_closure-templates,41,37cafe6ca28ee64db6fd926be314591f3838ec6f,local,1441,717,success,6.0,5142.0,140.752,long build duration
google_closure-templates,42,8b4885f3509afc70ac50f9fff985c1cad7f289d4,local,1441,555,success,42.0,5142.0,297.141,long build duration
google_closure-templates,43,17d51a0cca0ecd77c1613a399ae132f8fd454f73,local,1441,717,success,3.0,5142.0,109.926,long build duration
google_closure-templates,44,ad476192d49b34ab7fcbc3928eb68312b5d0092e,local,1441,692,success,25.0,5142.0,151.925,long build duration
google_closure-templates,45,90e341c8fd22f16bc521b363f970acd05e8618c9,local,1441,691,success,18.0,5142.0,207.182,long build duration
google_closure-templates,46,6babb5129a5a2d48ca9f22950550e85f6cd1830c,local,1441,715,success,3.0,5142.0,123.976,long build duration
google_closure-templates,47,29287bd13c61b18a0e0f14695362033de3b803a7,local,1441,715,success,24.0,5142.0,129.879,long build duration
google_closure-templates,48,4025849ecfd3eaf3aeccb14185085e80e68329f1,local,1441,717,success,22.0,5142.0,116.717,long build duration
google_closure-templates,49,c17e347073b4ad8b7d8bccd11029cce1a3298d30,local,1441,691,success,4.0,5142.0,187.907,long build duration
google_closure-templates,50,b7750b8542e54e6cc4c1a5132250b0c1d2757aa2,local,1441,717,success,2.0,5142.0,132.51,long build duration
google_closure-templates,51,2d04e5df4276bb1e54d230d0c34bea7c2ec7f6f2,local,1441,634,success,24.0,5142.0,201.087,long build duration
google_closure-templates,52,915864edf14fee4a710df8d2f7e6973e1acf6f16,local,1441,714,success,6.0,5142.0,136.973,long build duration
google_closure-templates,53,1849dcfa0f3905bf1d0520105e2c16d6949b012f,local,1441,553,success,18.0,5142.0,336.505,long build duration
google_closure-templates,54,28931ff327e81b042fad3a53a68bc4d75401c1a8,local,1441,715,success,4.0,5142.0,137.785,long build duration
google_closure-templates,55,2fdf57f7c6e940bc5311f23a4774c1b52a411d41,local,1441,624,success,105.0,5142.0,206.335,long build duration
google_closure-templates,56,10afdda7bf8d76bc1e668a6091fdfd6f640b1bb7,local,1441,625,success,124.0,5142.0,280.523,long build duration
google_closure-templates,57,4987aab5df90d598e3879fc0ae12361bfaa870e3,local,1441,558,success,158.0,5142.0,280.883,long build duration
google_closure-templates,58,a9b4532558dace346358dfc6fb49f04fb197882f,local,1441,715,success,1.0,5142.0,139.285,long build duration
google_closure-templates,59,09b9a1c84b06bdddf4084c9cb27c9df1550d452d,local,1441,561,success,70.0,5142.0,336.268,long build duration
google_closure-templates,60,f6174b9ff936aa7f8a4d6c6759d2a96b1cae3654,local,1441,636,success,162.0,5142.0,202.708,long build duration
