project,subcommand,elapsed_time,critical_path,parallelism,target,commits
google_brotli,build,10.835,2.1,16,//:all,1073.0
google_brotli,build,10.738,2.04,16,//:all,1073.0
google_brotli,build,10.86,2.12,16,//:all,1073.0
google_brotli,build,10.705,2.0,16,//:all,1073.0
google_cpu_features,build,15.073,5.44,16,//:all,324.0
google_cpu_features,build,14.888,5.34,16,//:all,324.0
google_cpu_features,build,15.048,5.53,16,//:all,324.0
google_cpu_features,build,16.109,6.5,16,//:all,324.0
google_cpu_features,build,15.099,5.38,16,//:all,324.0
google_cpu_features,build,14.985,5.39,16,//:all,324.0
google_cpu_features,build,15.493,5.56,16,//:all,324.0
google_cpu_features,build,15.116,5.49,16,//:all,324.0
google_cpu_features,build,16.129,6.47,16,//:all,324.0
google_cpu_features,build,15.156,5.64,16,//:all,324.0
google_double-conversion,build,12.373,3.84,16,//:all,226.0
google_double-conversion,build,12.504,3.8,16,//:all,226.0
google_double-conversion,build,12.657,3.83,16,//:all,226.0
google_double-conversion,build,12.754,3.9,16,//:all,226.0
google_double-conversion,build,12.558,3.75,16,//:all,226.0
google_double-conversion,build,12.914,4.06,16,//:all,226.0
google_double-conversion,build,12.46,3.8,16,//:all,226.0
google_double-conversion,build,12.402,3.7,16,//:all,226.0
google_double-conversion,build,12.499,3.88,16,//:all,226.0
google_double-conversion,build,12.689,3.8,16,//:all,226.0
google_gemmlowp,build,96.547,87.67,16,//:all,676.0
google_gemmlowp,build,96.721,87.87,16,//:all,676.0
google_gemmlowp,build,96.503,87.57,16,//:all,676.0
google_gemmlowp,build,97.218,88.31,16,//:all,676.0
google_gemmlowp,build,96.984,88.19,16,//:all,676.0
google_gemmlowp,build,99.038,90.39,16,//:all,676.0
google_gemmlowp,build,97.354,88.46,16,//:all,676.0
google_gemmlowp,build,97.998,89.14,16,//:all,676.0
google_gemmlowp,build,98.243,89.06,16,//:all,676.0
google_gemmlowp,build,97.726,88.73,16,//:all,676.0
google_jni-bind,build,13.472,4.55,16,//:all,189.0
google_jni-bind,build,14.001,4.78,16,//:all,189.0
google_jni-bind,build,13.89,4.67,16,//:all,189.0
google_jni-bind,build,13.183,4.48,16,//:all,189.0
google_jni-bind,build,12.377,4.07,16,//:all,189.0
google_jni-bind,build,12.608,4.38,16,//:all,189.0
google_jni-bind,build,12.446,4.22,16,//:all,189.0
google_jni-bind,build,12.713,4.5,16,//:all,189.0
google_jni-bind,build,12.449,4.31,16,//:all,189.0
google_jni-bind,build,12.371,4.31,16,//:all,189.0
google_re2,build,27.997,18.81,16,//:all,945.0
google_re2,build,32.081,22.89,16,//:all,945.0
google_re2,build,29.645,20.66,16,//:all,945.0
google_re2,build,30.335,21.1,16,//:all,945.0
google_re2,build,28.85,19.64,16,//:all,945.0
google_re2,build,28.67,19.64,16,//:all,945.0
google_re2,build,29.959,20.85,16,//:all,945.0
google_re2,build,27.565,18.55,16,//:all,945.0
google_re2,build,27.808,18.66,16,//:all,945.0
google_re2,build,27.993,18.78,16,//:all,945.0
grpc_grpc-kotlin,build,431.307,387.67,8,//...,230.0
grpc_grpc-kotlin,build,462.439,343.73,8,//...,230.0
grpc_grpc-kotlin,build,485.683,411.86,8,//...,230.0
grpc_grpc-kotlin,build,401.613,304.63,8,//...,230.0
grpc_grpc-kotlin,build,475.807,389.24,8,//...,230.0
grpc_grpc-kotlin,build,378.259,339.44,8,//...,230.0
grpc_grpc-kotlin,build,470.754,382.66,8,//...,230.0
grpc_grpc-kotlin,build,372.664,302.73,8,//...,230.0
grpc_grpc-kotlin,build,473.499,430.72,8,//...,230.0
grpc_grpc-kotlin,build,371.26,311.37,8,//...,230.0
hedronvision_bazel-compile-commands-extractor,build,15.769,0.19,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,12.427,0.11,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,14.812,0.2,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,14.331,0.1,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,14.708,0.1,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,14.435,0.21,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,28.697,0.21,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,21.311,0.3,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,29.5,0.54,8,//:all,275.0
hedronvision_bazel-compile-commands-extractor,build,17.573,0.23,8,//:all,275.0
GoogleCloudPlatform_k8s-cluster-bundle,build,139.077,37.61,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,145.294,42.26,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,149.106,38.46,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,206.25,68.85,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,171.795,37.75,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,143.166,40.89,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,158.948,38.46,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,147.098,40.56,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,243.3,76.82,8,//...,283.0
GoogleCloudPlatform_k8s-cluster-bundle,build,140.845,39.05,8,//...,283.0
GoogleCloudPlatform_testgrid,build,967.222,754.15,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,962.831,811.62,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,1054.551,770.8,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,886.651,670.98,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,826.892,662.19,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,832.893,690.81,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,827.057,717.69,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,826.974,538.49,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,827.606,530.64,8,//...,4327.0
GoogleCloudPlatform_testgrid,build,848.297,629.2,8,//...,4327.0
abseil_abseil-py,build,9.377,0.3,8,//...,588.0
abseil_abseil-py,build,9.187,0.32,8,//...,588.0
abseil_abseil-py,build,9.219,0.26,8,//...,588.0
abseil_abseil-py,build,9.137,0.26,8,//...,588.0
abseil_abseil-py,build,9.279,0.32,8,//...,588.0
abseil_abseil-py,build,9.047,0.28,8,//...,588.0
abseil_abseil-py,build,9.263,0.34,8,//...,588.0
abseil_abseil-py,build,9.016,0.24,8,//...,588.0
abseil_abseil-py,build,9.18,0.27,8,//...,588.0
abseil_abseil-py,build,9.45,0.29,8,//...,588.0
google_cel-cpp,build,937.457,628.8,8,//...,443.0
google_cel-cpp,build,990.966,677.43,8,//...,443.0
google_cel-cpp,build,1006.9,670.42,8,//...,443.0
google_cel-cpp,build,1035.967,635.37,8,//...,443.0
google_cel-cpp,build,980.193,749.32,8,//...,443.0
google_cel-cpp,build,987.77,737.02,8,//...,443.0
google_cel-cpp,build,1034.279,690.87,8,//...,443.0
google_cel-cpp,build,973.414,691.93,8,//...,443.0
google_cel-cpp,build,1031.572,722.74,8,//...,443.0
google_cel-cpp,build,998.519,655.05,8,//...,443.0
google_cel-spec,build,333.086,284.8,8,//...,193.0
google_cel-spec,build,272.645,220.21,8,//...,193.0
google_cel-spec,build,298.057,243.74,8,//...,193.0
google_cel-spec,build,294.236,212.49,8,//...,193.0
google_cel-spec,build,258.42,211.35,8,//...,193.0
google_cel-spec,build,343.134,282.43,8,//...,193.0
google_cel-spec,build,268.966,219.05,8,//...,193.0
google_cel-spec,build,289.23,238.94,8,//...,193.0
google_cel-spec,build,296.557,212.63,8,//...,193.0
google_cel-spec,build,262.7,208.44,8,//...,193.0
google_copybara,build,116.372,69.49,8,/_java_com_google_copybara,2776.0
google_copybara,build,154.534,113.48,8,/_java_com_google_copybara,2776.0
google_copybara,build,114.808,67.98,8,/_java_com_google_copybara,2776.0
google_copybara,build,111.51,65.2,8,/_java_com_google_copybara,2776.0
google_copybara,build,113.591,67.3,8,/_java_com_google_copybara,2776.0
google_copybara,build,113.542,66.74,8,/_java_com_google_copybara,2776.0
google_copybara,build,115.842,66.6,8,/_java_com_google_copybara,2776.0
google_copybara,build,112.531,66.61,8,/_java_com_google_copybara,2776.0
google_copybara,build,113.294,66.84,8,/_java_com_google_copybara,2776.0
google_copybara,build,113.312,67.18,8,/_java_com_google_copybara,2776.0
google_guice,build,85.64,67.51,8,//...,2027.0
google_guice,build,84.628,66.57,8,//...,2027.0
google_guice,build,85.576,66.62,8,//...,2027.0
google_guice,build,86.629,67.82,8,//...,2027.0
google_guice,build,84.528,65.96,8,//...,2027.0
google_guice,build,85.226,66.18,8,//...,2027.0
google_guice,build,119.367,100.93,8,//...,2027.0
google_guice,build,120.303,86.1,8,//...,2027.0
google_guice,build,85.91,66.42,8,//...,2027.0
google_guice,build,86.741,66.76,8,//...,2027.0
googleapis_gapic-generator-go,build,207.691,161.71,8,//...,1055.0
googleapis_gapic-generator-go,build,208.641,163.7,8,//...,1055.0
googleapis_gapic-generator-go,build,200.925,158.4,8,//...,1055.0
googleapis_gapic-generator-go,build,203.63,161.39,8,//...,1055.0
googleapis_gapic-generator-go,build,201.586,160.98,8,//...,1055.0
googleapis_gapic-generator-go,build,200.544,159.68,8,//...,1055.0
googleapis_gapic-generator-go,build,203.285,163.94,8,//...,1055.0
googleapis_gapic-generator-go,build,199.444,159.45,8,//...,1055.0
googleapis_gapic-generator-go,build,201.569,160.47,8,//...,1055.0
googleapis_gapic-generator-go,build,205.738,157.68,8,//...,1055.0
opencivicdata_ocd-division-ids,build,9.266,0.4,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.191,0.39,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.36,0.27,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.194,0.26,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.29,0.25,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.236,0.34,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.15,0.24,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.762,0.87,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.117,0.3,8,//...,1455.0
opencivicdata_ocd-division-ids,build,9.103,0.24,8,//...,1455.0
openconfig_gnoi,build,244.712,164.63,8,//...,206.0
openconfig_gnoi,build,217.555,112.51,8,//...,206.0
openconfig_gnoi,build,195.236,115.5,8,//...,206.0
openconfig_gnoi,build,197.592,120.78,8,//...,206.0
openconfig_gnoi,build,187.684,112.71,8,//...,206.0
openconfig_gnoi,build,217.037,111.55,8,//...,206.0
openconfig_gnoi,build,194.979,111.76,8,//...,206.0
openconfig_gnoi,build,189.882,111.11,8,//...,206.0
openconfig_gnoi,build,201.784,111.38,8,//...,206.0
openconfig_gnoi,build,190.462,110.84,8,//...,206.0
pytorch_cpuinfo,build,8.141,0.33,8,//...,650.0
pytorch_cpuinfo,build,8.16,0.36,8,//...,650.0
pytorch_cpuinfo,build,8.266,0.43,8,//...,650.0
pytorch_cpuinfo,build,8.163,0.36,8,//...,650.0
pytorch_cpuinfo,build,8.142,0.39,8,//...,650.0
pytorch_cpuinfo,build,8.328,0.36,8,//...,650.0
pytorch_cpuinfo,build,8.36,0.36,8,//...,650.0
pytorch_cpuinfo,build,8.239,0.33,8,//...,650.0
pytorch_cpuinfo,build,9.305,0.32,8,//...,650.0
pytorch_cpuinfo,build,8.052,0.33,8,//...,650.0
salesforce_rules_spring,build,33.171,11.84,8,//...,221.0
salesforce_rules_spring,build,34.629,13.21,8,//...,221.0
salesforce_rules_spring,build,36.809,11.83,8,//...,221.0
salesforce_rules_spring,build,33.33,11.88,8,//...,221.0
salesforce_rules_spring,build,32.414,11.52,8,//...,221.0
salesforce_rules_spring,build,34.449,13.2,8,//...,221.0
salesforce_rules_spring,build,33.018,11.36,8,//...,221.0
salesforce_rules_spring,build,33.304,11.85,8,//...,221.0
salesforce_rules_spring,build,33.961,11.72,8,//...,221.0
salesforce_rules_spring,build,56.395,22.08,8,//...,221.0
autodiff_autodiff,build,136.085,73.22,1,//...,533.0
autodiff_autodiff,build,137.73,76.39,1,//...,533.0
autodiff_autodiff,build,129.414,71.24,1,//...,533.0
autodiff_autodiff,build,132.85,76.86,1,//...,533.0
autodiff_autodiff,build,207.654,152.67,1,//...,533.0
autodiff_autodiff,build,222.125,158.38,1,//...,533.0
autodiff_autodiff,build,162.302,76.54,1,//...,533.0
autodiff_autodiff,build,154.488,74.98,1,//...,533.0
autodiff_autodiff,build,131.993,74.43,1,//...,533.0
autodiff_autodiff,build,135.319,76.02,1,//...,533.0
autodiff_autodiff,build,68.335,36.46,2,//...,533.0
autodiff_autodiff,build,67.323,35.88,2,//...,533.0
autodiff_autodiff,build,68.341,37.69,2,//...,533.0
autodiff_autodiff,build,66.015,34.81,2,//...,533.0
autodiff_autodiff,build,70.936,35.8,2,//...,533.0
autodiff_autodiff,build,129.771,76.31,2,//...,533.0
autodiff_autodiff,build,97.303,49.41,2,//...,533.0
autodiff_autodiff,build,67.038,37.36,2,//...,533.0
autodiff_autodiff,build,64.76,35.83,2,//...,533.0
autodiff_autodiff,build,70.974,41.67,2,//...,533.0
bazelbuild_bazel-toolchains,build,97.191,25.05,1,//...,848.0
bazelbuild_bazel-toolchains,build,99.899,23.32,1,//...,848.0
bazelbuild_bazel-toolchains,build,100.281,24.76,1,//...,848.0
bazelbuild_bazel-toolchains,build,97.443,23.04,1,//...,848.0
bazelbuild_bazel-toolchains,build,99.73,25.66,1,//...,848.0
bazelbuild_bazel-toolchains,build,101.242,26.03,1,//...,848.0
bazelbuild_bazel-toolchains,build,127.903,40.14,1,//...,848.0
bazelbuild_bazel-toolchains,build,152.625,48.78,1,//...,848.0
bazelbuild_bazel-toolchains,build,167.946,28.83,1,//...,848.0
bazelbuild_bazel-toolchains,build,152.472,23.32,1,//...,848.0
bazelbuild_bazel-toolchains,build,58.909,12.77,2,//...,848.0
bazelbuild_bazel-toolchains,build,54.133,12.9,2,//...,848.0
bazelbuild_bazel-toolchains,build,56.555,11.93,2,//...,848.0
bazelbuild_bazel-toolchains,build,54.471,14.06,2,//...,848.0
bazelbuild_bazel-toolchains,build,57.837,12.22,2,//...,848.0
bazelbuild_bazel-toolchains,build,66.1,15.68,2,//...,848.0
bazelbuild_bazel-toolchains,build,57.775,13.59,2,//...,848.0
bazelbuild_bazel-toolchains,build,56.318,13.63,2,//...,848.0
bazelbuild_bazel-toolchains,build,64.185,13.57,2,//...,848.0
bazelbuild_bazel-toolchains,build,91.956,24.56,2,//...,848.0
bazelbuild_starlark,build,732.208,537.32,1,//...,102.0
bazelbuild_starlark,build,737.913,525.86,1,//...,102.0
bazelbuild_starlark,build,753.361,560.19,1,//...,102.0
bazelbuild_starlark,build,764.262,558.4,1,//...,102.0
bazelbuild_starlark,build,699.815,492.7,1,//...,102.0
bazelbuild_starlark,build,694.995,489.41,1,//...,102.0
bazelbuild_starlark,build,722.945,484.11,1,//...,102.0
bazelbuild_starlark,build,729.181,483.58,1,//...,102.0
bazelbuild_starlark,build,942.62,672.91,1,//...,102.0
bazelbuild_starlark,build,941.412,677.32,1,//...,102.0
bazelbuild_starlark,build,359.679,251.81,2,//...,102.0
bazelbuild_starlark,build,399.341,299.45,2,//...,102.0
bazelbuild_starlark,build,356.066,259.0,2,//...,102.0
bazelbuild_starlark,build,410.104,259.11,2,//...,102.0
bazelbuild_starlark,build,455.99,345.78,2,//...,102.0
bazelbuild_starlark,build,373.089,267.45,2,//...,102.0
bazelbuild_starlark,build,407.471,309.72,2,//...,102.0
bazelbuild_starlark,build,352.241,256.38,2,//...,102.0
bazelbuild_starlark,build,409.7,309.37,2,//...,102.0
bazelbuild_starlark,build,370.675,263.77,2,//...,102.0
google_cel-cpp,build,6832.848,6098.41,1,//...,443.0
google_cel-cpp,build,6840.391,4990.02,1,//...,443.0
google_cel-cpp,build,6777.502,5678.3,1,//...,443.0
google_cel-cpp,build,6768.59,5658.9,1,//...,443.0
google_cel-cpp,build,6799.166,5672.93,1,//...,443.0
google_cel-cpp,build,6802.115,5178.61,1,//...,443.0
google_cel-cpp,build,6689.574,5402.74,1,//...,443.0
google_cel-cpp,build,6694.673,5693.38,1,//...,443.0
google_cel-cpp,build,6654.965,5465.68,1,//...,443.0
google_cel-cpp,build,6658.606,5654.08,1,//...,443.0
google_cel-cpp,build,3332.519,2884.53,2,//...,443.0
google_cel-cpp,build,3573.999,2890.63,2,//...,443.0
google_cel-cpp,build,3745.26,2574.14,2,//...,443.0
google_cel-cpp,build,3783.226,3301.24,2,//...,443.0
google_cel-cpp,build,3749.119,3286.05,2,//...,443.0
google_cel-cpp,build,3717.41,2821.04,2,//...,443.0
google_cel-cpp,build,3710.511,3149.25,2,//...,443.0
google_cel-cpp,build,3658.737,2562.07,2,//...,443.0
google_cel-cpp,build,3718.565,3085.92,2,//...,443.0
google_cel-cpp,build,3793.292,3117.78,2,//...,443.0
google_cel-spec,build,1755.781,1550.55,1,//...,193.0
google_cel-spec,build,1765.96,1554.06,1,//...,193.0
google_cel-spec,build,1720.356,1518.09,1,//...,193.0
google_cel-spec,build,1769.169,1552.18,1,//...,193.0
google_cel-spec,build,1725.905,1508.91,1,//...,193.0
google_cel-spec,build,1735.606,1522.95,1,//...,193.0
google_cel-spec,build,1694.909,1482.6,1,//...,193.0
google_cel-spec,build,1705.033,1494.37,1,//...,193.0
google_cel-spec,build,1721.565,1509.83,1,//...,193.0
google_cel-spec,build,1689.307,1482.23,1,//...,193.0
google_cel-spec,build,814.795,708.58,2,//...,193.0
google_cel-spec,build,919.943,807.02,2,//...,193.0
google_cel-spec,build,971.099,836.41,2,//...,193.0
google_cel-spec,build,938.506,817.74,2,//...,193.0
google_cel-spec,build,962.45,819.89,2,//...,193.0
google_cel-spec,build,974.296,843.21,2,//...,193.0
google_cel-spec,build,977.114,831.1,2,//...,193.0
google_cel-spec,build,955.964,832.53,2,//...,193.0
google_cel-spec,build,956.854,802.32,2,//...,193.0
google_cel-spec,build,943.593,831.71,2,//...,193.0
google_copybara,build,790.409,652.21,1,/_java_com_google_copybara,2776.0
google_copybara,build,790.758,656.88,1,/_java_com_google_copybara,2776.0
google_copybara,build,786.147,650.99,1,/_java_com_google_copybara,2776.0
google_copybara,build,798.071,657.81,1,/_java_com_google_copybara,2776.0
google_copybara,build,784.55,638.08,1,/_java_com_google_copybara,2776.0
google_copybara,build,791.752,641.5,1,/_java_com_google_copybara,2776.0
google_copybara,build,769.174,637.7,1,/_java_com_google_copybara,2776.0
google_copybara,build,777.456,645.42,1,/_java_com_google_copybara,2776.0
google_copybara,build,756.6,617.47,1,/_java_com_google_copybara,2776.0
google_copybara,build,763.099,628.5,1,/_java_com_google_copybara,2776.0
google_copybara,build,398.671,310.7,2,/_java_com_google_copybara,2776.0
google_copybara,build,384.092,295.05,2,/_java_com_google_copybara,2776.0
google_copybara,build,384.989,297.9,2,/_java_com_google_copybara,2776.0
google_copybara,build,404.228,311.42,2,/_java_com_google_copybara,2776.0
google_copybara,build,397.262,307.06,2,/_java_com_google_copybara,2776.0
google_copybara,build,415.619,321.15,2,/_java_com_google_copybara,2776.0
google_copybara,build,382.97,291.16,2,/_java_com_google_copybara,2776.0
google_copybara,build,409.394,287.95,2,/_java_com_google_copybara,2776.0
google_copybara,build,387.2,303.42,2,/_java_com_google_copybara,2776.0
google_copybara,build,374.999,287.33,2,/_java_com_google_copybara,2776.0
google_guice,build,725.704,558.61,1,//...,2027.0
google_guice,build,738.237,567.38,1,//...,2027.0
google_guice,build,746.926,598.19,1,//...,2027.0
google_guice,build,782.735,614.97,1,//...,2027.0
google_guice,build,766.581,613.11,1,//...,2027.0
google_guice,build,755.971,616.29,1,//...,2027.0
google_guice,build,715.173,563.37,1,//...,2027.0
google_guice,build,724.381,570.57,1,//...,2027.0
google_guice,build,680.612,559.69,1,//...,2027.0
google_guice,build,670.545,548.16,1,//...,2027.0
google_guice,build,337.384,286.9,2,//...,2027.0
google_guice,build,319.602,257.74,2,//...,2027.0
google_guice,build,313.191,262.92,2,//...,2027.0
google_guice,build,332.16,254.2,2,//...,2027.0
google_guice,build,302.094,248.24,2,//...,2027.0
google_guice,build,353.412,274.67,2,//...,2027.0
google_guice,build,300.929,252.21,2,//...,2027.0
google_guice,build,355.016,299.28,2,//...,2027.0
google_guice,build,306.592,251.86,2,//...,2027.0
google_guice,build,302.337,251.22,2,//...,2027.0
googleapis_gapic-generator-go,build,1554.024,1339.01,1,//...,1055.0
googleapis_gapic-generator-go,build,1578.156,1377.37,1,//...,1055.0
googleapis_gapic-generator-go,build,1646.181,1434.64,1,//...,1055.0
googleapis_gapic-generator-go,build,1686.389,1452.14,1,//...,1055.0
googleapis_gapic-generator-go,build,1584.485,1372.31,1,//...,1055.0
googleapis_gapic-generator-go,build,1589.719,1371.0,1,//...,1055.0
googleapis_gapic-generator-go,build,1572.503,1368.21,1,//...,1055.0
googleapis_gapic-generator-go,build,1553.264,1344.13,1,//...,1055.0
googleapis_gapic-generator-go,build,1567.138,1367.81,1,//...,1055.0
googleapis_gapic-generator-go,build,1592.933,1392.84,1,//...,1055.0
googleapis_gapic-generator-go,build,771.919,671.05,2,//...,1055.0
googleapis_gapic-generator-go,build,799.97,708.59,2,//...,1055.0
googleapis_gapic-generator-go,build,872.894,750.76,2,//...,1055.0
googleapis_gapic-generator-go,build,833.564,719.54,2,//...,1055.0
googleapis_gapic-generator-go,build,853.82,740.31,2,//...,1055.0
googleapis_gapic-generator-go,build,814.437,715.66,2,//...,1055.0
googleapis_gapic-generator-go,build,858.903,713.52,2,//...,1055.0
googleapis_gapic-generator-go,build,882.112,767.89,2,//...,1055.0
googleapis_gapic-generator-go,build,837.827,742.63,2,//...,1055.0
googleapis_gapic-generator-go,build,842.303,721.2,2,//...,1055.0
jupp0r_prometheus-cpp,build,272.223,218.57,1,//...,752.0
jupp0r_prometheus-cpp,build,276.04,225.0,1,//...,752.0
jupp0r_prometheus-cpp,build,274.995,209.13,1,//...,752.0
jupp0r_prometheus-cpp,build,279.911,216.75,1,//...,752.0
jupp0r_prometheus-cpp,build,253.816,200.44,1,//...,752.0
jupp0r_prometheus-cpp,build,271.572,206.26,1,//...,752.0
jupp0r_prometheus-cpp,build,289.003,210.96,1,//...,752.0
jupp0r_prometheus-cpp,build,276.138,207.12,1,//...,752.0
jupp0r_prometheus-cpp,build,243.938,189.39,1,//...,752.0
jupp0r_prometheus-cpp,build,245.726,185.81,1,//...,752.0
jupp0r_prometheus-cpp,build,140.55,114.14,2,//...,752.0
jupp0r_prometheus-cpp,build,144.426,100.22,2,//...,752.0
jupp0r_prometheus-cpp,build,134.423,88.21,2,//...,752.0
jupp0r_prometheus-cpp,build,112.229,89.05,2,//...,752.0
jupp0r_prometheus-cpp,build,113.851,90.09,2,//...,752.0
jupp0r_prometheus-cpp,build,174.782,116.17,2,//...,752.0
jupp0r_prometheus-cpp,build,161.398,106.33,2,//...,752.0
jupp0r_prometheus-cpp,build,116.062,92.43,2,//...,752.0
jupp0r_prometheus-cpp,build,142.911,105.89,2,//...,752.0
jupp0r_prometheus-cpp,build,156.437,116.71,2,//...,752.0
3rdparty_stout,build,153.016,104.12,8,//:all,106.0
3rdparty_stout,build,158.04,86.17,8,//:all,106.0
3rdparty_stout,build,160.666,101.51,8,//:all,106.0
3rdparty_stout,build,160.214,110.92,8,//:all,106.0
3rdparty_stout,build,170.097,140.82,8,//:all,106.0
3rdparty_stout,build,167.226,133.43,8,//:all,106.0
3rdparty_stout,build,145.514,108.89,8,//:all,106.0
3rdparty_stout,build,156.035,112.74,8,//:all,106.0
3rdparty_stout,build,143.79,106.17,8,//:all,106.0
3rdparty_stout,build,154.445,115.34,8,//:all,106.0
3rdparty_stout,build,89.114,52.7,16,//:all,106.0
3rdparty_stout,build,90.334,63.83,16,//:all,106.0
3rdparty_stout,build,101.739,71.67,16,//:all,106.0
3rdparty_stout,build,92.047,59.43,16,//:all,106.0
3rdparty_stout,build,102.341,71.1,16,//:all,106.0
3rdparty_stout,build,102.85,79.39,16,//:all,106.0
3rdparty_stout,build,87.625,56.61,16,//:all,106.0
3rdparty_stout,build,100.41,70.89,16,//:all,106.0
3rdparty_stout,build,103.137,74.52,16,//:all,106.0
3rdparty_stout,build,99.31,75.84,16,//:all,106.0
3rdparty_stout,test,202.524,159.97,8,//...,106.0
3rdparty_stout,test,210.684,161.05,8,//...,106.0
3rdparty_stout,test,195.182,152.83,8,//...,106.0
3rdparty_stout,test,206.664,160.92,8,//...,106.0
3rdparty_stout,test,199.784,148.04,8,//...,106.0
3rdparty_stout,test,194.766,152.34,8,//...,106.0
3rdparty_stout,test,216.035,168.25,8,//...,106.0
3rdparty_stout,test,216.712,166.84,8,//...,106.0
3rdparty_stout,test,206.307,158.39,8,//...,106.0
3rdparty_stout,test,199.388,149.51,8,//...,106.0
3rdparty_stout,test,116.998,70.01,16,//...,106.0
3rdparty_stout,test,124.103,89.34,16,//...,106.0
3rdparty_stout,test,118.125,86.44,16,//...,106.0
3rdparty_stout,test,112.902,78.19,16,//...,106.0
3rdparty_stout,test,115.979,74.24,16,//...,106.0
3rdparty_stout,test,107.842,75.48,16,//...,106.0
3rdparty_stout,test,116.02,93.15,16,//...,106.0
3rdparty_stout,test,114.606,79.05,16,//...,106.0
3rdparty_stout,test,120.74,98.03,16,//...,106.0
3rdparty_stout,test,113.566,81.15,16,//...,106.0
GoogleCloudPlatform_elcarro-oracle-operator,build,109.833,22.31,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,110.841,22.19,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,110.002,22.2,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,109.963,22.34,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,107.398,21.99,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,107.869,21.75,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,109.874,22.24,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,110.005,22.44,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,103.487,20.06,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,131.615,19.81,8,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,92.447,17.59,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,99.31,17.59,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,95.414,17.86,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,93.782,17.78,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,94.376,17.64,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,112.854,32.94,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,150.65,17.89,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,96.684,18.03,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,94.634,17.69,16,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,96.133,17.89,16,//:all,317.0
Tinder_bazel-diff,build,65.534,40.91,8,//:all,224.0
Tinder_bazel-diff,build,66.439,41.19,8,//:all,224.0
Tinder_bazel-diff,build,63.475,40.0,8,//:all,224.0
Tinder_bazel-diff,build,63.906,39.94,8,//:all,224.0
Tinder_bazel-diff,build,63.908,39.9,8,//:all,224.0
Tinder_bazel-diff,build,64.007,40.08,8,//:all,224.0
Tinder_bazel-diff,build,71.305,47.22,8,//:all,224.0
Tinder_bazel-diff,build,71.608,47.44,8,//:all,224.0
