project,build_tool,name,category
geotools_geotools,maven,org.codehaus.mojo:build-helper-maven-plugin,external
geotools_geotools,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
geotools_geotools,maven,org.geotools.maven:jjtree-javacc,external
geotools_geotools,maven,org.codehaus.mojo:build-helper-maven-plugin,external
geotools_geotools,maven,org.apache.maven.plugins:maven-surefire-plugin,native
geotools_geotools,maven,org.apache.maven.plugins:maven-compiler-plugin,native
geotools_geotools,maven,org.codehaus.mojo:exec-maven-plugin,external
geotools_geotools,maven,org.apache.maven.plugins:maven-compiler-plugin,native
geotools_geotools,maven,org.codehaus.mojo:exec-maven-plugin,external
geotools_geotools,maven,org.apache.maven.plugins:maven-compiler-plugin,native
geotools_geotools,maven,org.codehaus.mojo:exec-maven-plugin,external
geotools_geotools,maven,org.apache.maven.plugins:maven-compiler-plugin,native
geotools_geotools,maven,org.codehaus.mojo:exec-maven-plugin,external
geotools_geotools,maven,org.apache.maven.plugins:maven-compiler-plugin,native
geotools_geotools,maven,org.codehaus.mojo:exec-maven-plugin,external
jline_jline2,maven,org.apache.maven.plugins:maven-surefire-plugin,native
jline_jline2,maven,org.apache.maven.plugins:maven-compiler-plugin,native
jline_jline2,maven,org.apache.maven.plugins:maven-source-plugin,native
jline_jline2,maven,org.codehaus.mojo:animal-sniffer-maven-plugin,external
jline_jline2,maven,org.apache.felix:maven-bundle-plugin,external
jline_jline2,maven,org.apache.maven.plugins:maven-jar-plugin,native
jline_jline2,maven,org.apache.maven.plugins:maven-scm-plugin,native
jline_jline2,maven,org.apache.maven.plugins:maven-shade-plugin,native
jline_jline2,maven,org.apache.maven.plugins:maven-site-plugin,native
jline_jline2,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
jline_jline2,maven,com.mycila.maven-license-plugin:maven-license-plugin,external
jline_jline2,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
rubyangxg_jd-qinglong,maven,org.springframework.boot:spring-boot-maven-plugin,external
rubyangxg_jd-qinglong,maven,org.apache.maven.plugins:maven-surefire-plugin,native
awslabs_aws-serverless-java-container,maven,org.jacoco:jacoco-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-surefire-plugin,native
awslabs_aws-serverless-java-container,maven,com.github.spotbugs:spotbugs-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.owasp:dependency-check-maven,external
awslabs_aws-serverless-java-container,maven,org.jacoco:jacoco-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-surefire-plugin,native
awslabs_aws-serverless-java-container,maven,com.github.spotbugs:spotbugs-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.owasp:dependency-check-maven,external
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-assembly-plugin,native
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-surefire-plugin,native
awslabs_aws-serverless-java-container,maven,org.jacoco:jacoco-maven-plugin,external
awslabs_aws-serverless-java-container,maven,com.github.spotbugs:spotbugs-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.owasp:dependency-check-maven,external
awslabs_aws-serverless-java-container,maven,io.quarkus:quarkus-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-compiler-plugin,native
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-assembly-plugin,native
awslabs_aws-serverless-java-container,maven,org.jacoco:jacoco-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-surefire-plugin,native
awslabs_aws-serverless-java-container,maven,com.github.spotbugs:spotbugs-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.owasp:dependency-check-maven,external
awslabs_aws-serverless-java-container,maven,org.jacoco:jacoco-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-surefire-plugin,native
awslabs_aws-serverless-java-container,maven,com.github.spotbugs:spotbugs-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.owasp:dependency-check-maven,external
awslabs_aws-serverless-java-container,maven,org.jacoco:jacoco-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.apache.maven.plugins:maven-surefire-plugin,native
awslabs_aws-serverless-java-container,maven,com.github.spotbugs:spotbugs-maven-plugin,external
awslabs_aws-serverless-java-container,maven,org.owasp:dependency-check-maven,external
baolibin_Bigdata,maven,org.apache.thrift.tools:maven-thrift-plugin,external
baolibin_Bigdata,maven,net.alchim31.maven:scala-maven-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-source-plugin,native
baolibin_Bigdata,maven,org.apache.thrift.tools:maven-thrift-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-source-plugin,native
baolibin_Bigdata,maven,org.springframework.boot:spring-boot-maven-plugin,external
baolibin_Bigdata,maven,org.apache.thrift.tools:maven-thrift-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-source-plugin,native
baolibin_Bigdata,maven,net.alchim31.maven:scala-maven-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-shade-plugin,native
baolibin_Bigdata,maven,org.apache.thrift.tools:maven-thrift-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-source-plugin,native
baolibin_Bigdata,maven,net.alchim31.maven:scala-maven-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-shade-plugin,native
baolibin_Bigdata,maven,org.apache.thrift.tools:maven-thrift-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-source-plugin,native
baolibin_Bigdata,maven,net.alchim31.maven:scala-maven-plugin,external
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-compiler-plugin,native
baolibin_Bigdata,maven,org.apache.maven.plugins:maven-shade-plugin,native
t-oster_VisiCut,maven,org.apache.maven.plugins:maven-install-plugin,native
t-oster_VisiCut,maven,org.apache.maven.plugins:maven-jar-plugin,native
t-oster_VisiCut,maven,org.apache.maven.plugins:maven-shade-plugin,native
OCR4all_LAREX,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OCR4all_LAREX,maven,org.apache.maven.plugins:maven-war-plugin,native
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-surefire-plugin,native
smallrye_smallrye-mutiny,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-release-plugin,native
smallrye_smallrye-mutiny,maven,org.codehaus.mojo:versions-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-surefire-plugin,native
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
smallrye_smallrye-mutiny,maven,org.revapi:revapi-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-source-plugin,native
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
smallrye_smallrye-mutiny,maven,org.jboss.jandex:jandex-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.revapi:revapi-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-surefire-plugin,native
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
smallrye_smallrye-mutiny,maven,org.jboss.jandex:jandex-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.revapi:revapi-maven-plugin,external
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-surefire-plugin,native
smallrye_smallrye-mutiny,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
unipop-graph_unipop,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
unipop-graph_unipop,maven,org.apache.maven.plugins:maven-compiler-plugin,native
unipop-graph_unipop,maven,org.apache.maven.plugins:maven-gpg-plugin,native
unipop-graph_unipop,maven,org.apache.maven.plugins:maven-source-plugin,native
unipop-graph_unipop,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
unipop-graph_unipop,maven,org.apache.maven.plugins:maven-release-plugin,native
maven-nar_nar-maven-plugin,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
maven-nar_nar-maven-plugin,maven,org.codehaus.mojo:license-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,org.apache.maven.plugins:maven-compiler-plugin,native
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,com.github.maven-nar:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,org.apache.maven.plugins:maven-toolchains-plugin,native
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
maven-nar_nar-maven-plugin,maven,@project.groupId@:nar-maven-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-surefire-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-surefire-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-compiler-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-maven-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:target-platform-configuration,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-surefire-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-packaging-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:target-platform-configuration,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-p2-director-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.apache.maven.plugins:maven-resources-plugin,native
pgcodekeeper_pgcodekeeper,maven,org.apache.maven.plugins:maven-antrun-plugin,native
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-p2-director-plugin,external
pgcodekeeper_pgcodekeeper,maven,com.coderplus.maven.plugins:copy-rename-maven-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.eclipse.tycho:tycho-p2-repository-plugin,external
pgcodekeeper_pgcodekeeper,maven,org.antlr:antlr4-maven-plugin,external
hs-web_hsweb-easy-orm,maven,org.jacoco:jacoco-maven-plugin,external
hs-web_hsweb-easy-orm,maven,org.apache.maven.plugins:maven-scm-plugin,native
hs-web_hsweb-easy-orm,maven,org.apache.maven.plugins:maven-compiler-plugin,native
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,com.mysema.maven:apt-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.apache.maven.plugins:maven-surefire-plugin,native
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.apache.maven.plugins:maven-surefire-plugin,native
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.hibernate.orm.tooling:hibernate-enhance-maven-plugin,external
spring-projects_spring-data-examples,maven,org.codehaus.mojo:build-helper-maven-plugin,external
spring-projects_spring-data-examples,maven,org.apache.maven.plugins:maven-surefire-plugin,native
spring-projects_spring-data-examples,maven,com.mysema.maven:apt-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
spring-projects_spring-data-examples,maven,net.bytebuddy:byte-buddy-maven-plugin,external
spring-projects_spring-data-examples,maven,com.mysema.maven:apt-maven-plugin,external
spring-projects_spring-data-examples,maven,org.jooq:jooq-codegen-maven,external
spring-projects_spring-data-examples,maven,net.bytebuddy:byte-buddy-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,org.jetbrains.kotlin:kotlin-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
spring-projects_spring-data-examples,maven,com.mysema.maven:apt-maven-plugin,external
spring-projects_spring-data-examples,maven,org.springframework.boot:spring-boot-maven-plugin,external
vert-x3_vertx-rx,maven,org.bsc.maven:maven-processor-plugin,external
vert-x3_vertx-rx,maven,org.asciidoctor:asciidoctor-maven-plugin,external
vert-x3_vertx-rx,maven,org.bsc.maven:maven-processor-plugin,external
vert-x3_vertx-rx,maven,org.asciidoctor:asciidoctor-maven-plugin,external
vert-x3_vertx-rx,maven,org.codehaus.mojo:build-helper-maven-plugin,external
vert-x3_vertx-rx,maven,org.codehaus.mojo:properties-maven-plugin,external
vert-x3_vertx-rx,maven,org.bsc.maven:maven-processor-plugin,external
vert-x3_vertx-rx,maven,org.asciidoctor:asciidoctor-maven-plugin,external
vert-x3_vertx-rx,maven,org.bsc.maven:maven-processor-plugin,external
vert-x3_vertx-rx,maven,org.codehaus.mojo:build-helper-maven-plugin,external
vert-x3_vertx-rx,maven,org.bsc.maven:maven-processor-plugin,external
vert-x3_vertx-rx,maven,org.codehaus.mojo:build-helper-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,com.smartcodeltd:release-candidate-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,biz.gabrys.maven.plugins:lesscss-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,com.github.klieber:phantomjs-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,com.smartcodeltd:release-candidate-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,com.github.eirslett:frontend-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,org.jacoco:jacoco-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,org.apache.maven.plugins:maven-surefire-plugin,native
jan-molak_jenkins-build-monitor-plugin,maven,org.codehaus.gmaven:groovy-maven-plugin,external
jan-molak_jenkins-build-monitor-plugin,maven,net.serenity-bdd.maven.plugins:serenity-maven-plugin,external
OSBI_saiku,maven,org.apache.maven.plugins:maven-dependency-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-antrun-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-resources-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
OSBI_saiku,maven,org.apache.felix:maven-bundle-plugin,external
OSBI_saiku,maven,org.apache.maven.plugins:maven-dependency-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-war-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-antrun-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-antrun-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-surefire-plugin,native
OSBI_saiku,maven,org.mortbay.jetty:maven-jetty-plugin,external
OSBI_saiku,maven,org.owasp:dependency-check-maven,external
OSBI_saiku,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
OSBI_saiku,maven,org.codehaus.mojo:license-maven-plugin,external
OSBI_saiku,maven,org.apache.rat:apache-rat-plugin,external
OSBI_saiku,maven,org.apache.maven.plugins:maven-source-plugin,native
OSBI_saiku,maven,external.atlassian.jgitflow:jgitflow-maven-plugin,external
OSBI_saiku,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-source-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OSBI_saiku,maven,org.mortbay.jetty:maven-jetty-plugin,external
OSBI_saiku,maven,org.codehaus.mojo:cobertura-maven-plugin,external
OSBI_saiku,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-resources-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-surefire-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-dependency-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-source-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-antrun-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-resources-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-dependency-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-antrun-plugin,native
OSBI_saiku,maven,com.samaxes.maven:minify-maven-plugin,external
OSBI_saiku,maven,org.apache.maven.plugins:maven-antrun-plugin,native
OSBI_saiku,maven,org.codehaus.mojo:build-helper-maven-plugin,external
OSBI_saiku,maven,org.apache.maven.plugins:maven-dependency-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-antrun-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-resources-plugin,native
OSBI_saiku,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-dependency-plugin,native
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
resty-gwt_resty-gwt,maven,org.codehaus.mojo:gwt-maven-plugin,external
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-compiler-plugin,native
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-war-plugin,native
resty-gwt_resty-gwt,maven,org.codehaus.mojo:gwt-maven-plugin,external
resty-gwt_resty-gwt,maven,de.saumya.mojo:rails3-maven-plugin,external
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-eclipse-plugin,native
resty-gwt_resty-gwt,maven,org.codehaus.mojo:gwt-maven-plugin,external
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-compiler-plugin,native
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-surefire-plugin,native
resty-gwt_resty-gwt,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
dspinellis_UMLGraph,maven,org.apache.maven.plugins:maven-jar-plugin,native
dspinellis_UMLGraph,maven,org.apache.maven.plugins:maven-release-plugin,native
dspinellis_UMLGraph,maven,org.apache.maven.plugins:maven-source-plugin,native
dspinellis_UMLGraph,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
cognitect-labs_aws-api,maven,com.theoryinpractise:clojure-maven-plugin,external
cognitect-labs_aws-api,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
cognitect-labs_aws-api,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
cognitect-labs_aws-api,maven,org.apache.maven.plugins:maven-source-plugin,native
cognitect-labs_aws-api,maven,org.apache.maven.plugins:maven-gpg-plugin,native
hs-web_hsweb-framework,maven,org.jacoco:jacoco-maven-plugin,external
hs-web_hsweb-framework,maven,org.apache.maven.plugins:maven-scm-plugin,native
hs-web_hsweb-framework,maven,org.apache.maven.plugins:maven-source-plugin,native
hs-web_hsweb-framework,maven,org.apache.maven.plugins:maven-compiler-plugin,native
hs-web_hsweb-framework,maven,org.codehaus.gmavenplus:gmavenplus-plugin,external
hs-web_hsweb-framework,maven,org.apache.maven.plugins:maven-surefire-plugin,native
PetteriM1_NukkitPetteriM1Edition,maven,org.apache.maven.plugins:maven-jar-plugin,native
PetteriM1_NukkitPetteriM1Edition,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
PetteriM1_NukkitPetteriM1Edition,maven,org.apache.maven.plugins:maven-shade-plugin,native
PetteriM1_NukkitPetteriM1Edition,maven,pl.project13.maven:git-commit-id-plugin,external
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-jar-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-shade-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-help-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-jar-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-source-plugin,native
haraldk_TwelveMonkeys,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-deploy-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-deploy-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-deploy-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-deploy-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-deploy-plugin,native
haraldk_TwelveMonkeys,maven,org.apache.maven.plugins:maven-surefire-plugin,native
fluxtream_fluxtream-app,maven,org.apache.maven.plugins:maven-install-plugin,native
fluxtream_fluxtream-app,maven,org.apache.maven.plugins:maven-compiler-plugin,native
fluxtream_fluxtream-app,maven,org.lesscss:lesscss-maven-plugin,external
fluxtream_fluxtream-app,maven,org.codehaus.mojo:exec-maven-plugin,external
clojure_core.typed,maven,com.theoryinpractise:clojure-maven-plugin,external
clojure_core.typed,maven,org.apache.maven.plugins:maven-release-plugin,native
AtomGraph_Web-Client,maven,org.apache.maven.plugins:maven-release-plugin,native
AtomGraph_Web-Client,maven,org.apache.maven.plugins:maven-compiler-plugin,native
AtomGraph_Web-Client,maven,org.apache.maven.plugins:maven-war-plugin,native
AtomGraph_Web-Client,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
AtomGraph_Web-Client,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
YunaiV_yudao-cloud,maven,org.springframework.boot:spring-boot-maven-plugin,external
jenkinsci_ec2-plugin,maven,org.jenkins-ci.tools:maven-hpi-plugin,external
jenkinsci_ec2-plugin,maven,com.github.spotbugs:spotbugs-maven-plugin,external
OpenHFT_Chronicle-Threads,maven,net.openhft:binary-compatibility-enforcer-plugin,custom
OpenHFT_Chronicle-Threads,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
OpenHFT_Chronicle-Threads,maven,org.apache.maven.plugins:maven-surefire-plugin,native
OpenHFT_Chronicle-Threads,maven,org.apache.maven.plugins:maven-scm-publish-plugin,native
