project#ci_tool#build_tool#raw_arguments#local_cache#remote_cache#parallelism#cores#invoked_by_script
google_crubit#buildkite#bazel#build --repo_env=CC=clang //rs_bindings_from_cc:rs_bindings_from_cc_impl //rs_bindings_from_cc:importer_test //rs_bindings_from_cc:cc_collect_instantiations_test //rs_bindings_from_cc:collect_instantiations_test //rs_bindings_from_cc:bazel_types_test //rs_bindings_from_cc:cmdline_test //rs_bindings_from_cc:rs_ir_test //cc_template/... //lifetime_analysis/... --config=generic_clang --config=generic_clang#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=PATH -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=PATH -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=PATH -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=LOCALAPPDATA --test_tag_filters=-no_windows -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build --experimental_enable_bzlmod -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --experimental_enable_bzlmod --test_env=PATH -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build  //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test  //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build  //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test  //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build --enable_bzlmod //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test  //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build  //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test  //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
